Species	Symbol	Ensembl	Family	Protein	Entrez_ID
Homo_sapiens	NR1I3	ENSG00000143257	THR-like	ENSP00000423089.1;ENSP00000412672.2;ENSP00000356959.2;ENSP00000424345.1;ENSP00000423666.1;ENSP00000399361.2;ENSP00000426016.1;ENSP00000421588.1;ENSP00000356958.2;ENSP00000406493.2;ENSP00000426292.1;ENSP00000425417.1;ENSP00000407446.2;ENSP00000356962.5;ENSP00000425607.1;ENSP00000427600.1;ENSP00000421374.1;ENSP00000425900.1;ENSP00000356961.4;ENSP00000356960.3;ENSP00000423007.1;ENSP00000427034.1;ENSP00000356965.3;ENSP00000487337.1;ENSP00000424834.1;ENSP00000356963.4;ENSP00000424934.1;ENSP00000427175.1;ENSP00000422982.1;	9970
Homo_sapiens	ATF7	ENSG00000170653	TF_bZIP	ENSP00000387406.3;ENSP00000399465.1;ENSP00000449938.1;	11016
Homo_sapiens	ZBTB10	ENSG00000205189	ZBTB	ENSP00000368384.4;ENSP00000368384.4;ENSP00000484716.1;ENSP00000484716.1;ENSP00000387462.1;ENSP00000387462.1;ENSP00000416134.2;ENSP00000412036.3;	NA
Homo_sapiens	ZNF568	ENSG00000198453	zf-C2H2	ENSP00000466901.1;ENSP00000334685.7;ENSP00000389794.1;ENSP00000482444.1;ENSP00000413396.2;ENSP00000481819.1;ENSP00000399643.1;ENSP00000394514.1;	374900
Homo_sapiens	ZNF304	ENSG00000131845	zf-C2H2	ENSP00000470319.1;ENSP00000401642.2;ENSP00000375586.3;ENSP00000282286.4;	57343
Homo_sapiens	ZNF527	ENSG00000189164	zf-C2H2	ENSP00000390179.2;	84503
Homo_sapiens	FOXI2	ENSG00000186766	Fork_head	ENSP00000373572.4;	399823
Homo_sapiens	AFF2	ENSG00000155966	AF-4	ENSP00000359489.2;ENSP00000359486.6;ENSP00000286437.5;ENSP00000345459.4;ENSP00000359487.1;	2334
Homo_sapiens	ZNF761	ENSG00000160336	zf-C2H2	ENSP00000507666.1;ENSP00000480218.1;	388561
Homo_sapiens	ZNF747	ENSG00000169955	zf-C2H2	ENSP00000457274.1;ENSP00000509633.1;	65988
Homo_sapiens	MEIS3	ENSG00000105419	Homeobox	ENSP00000475941.1;ENSP00000453934.1;ENSP00000333552.4;ENSP00000452854.1;ENSP00000453307.1;ENSP00000454073.1;ENSP00000453757.2;ENSP00000388667.2;	56917
Homo_sapiens	TFAP2E	ENSG00000116819	AP-2	ENSP00000362332.3;	339488
Homo_sapiens	FEV	ENSG00000163497	ETS	ENSP00000295727.1;	54738
Homo_sapiens	HOXC9	ENSG00000180806	Homeobox	ENSP00000423861.1;ENSP00000302836.4;	NA
Homo_sapiens	ZNF22	ENSG00000165512	zf-C2H2	ENSP00000298299.3;	NA
Homo_sapiens	NR1D2	ENSG00000174738	THR-like	ENSP00000373283.3;ENSP00000310006.3;	9975
Homo_sapiens	ZNF865	ENSG00000261221	zf-C2H2	ENSP00000457715.1;	100507290
Homo_sapiens	ZNF416	ENSG00000083817	zf-C2H2	ENSP00000196489.2;	55659
Homo_sapiens	USF2	ENSG00000105698	bHLH	ENSP00000222305.2;ENSP00000469364.2;ENSP00000471099.1;ENSP00000368429.3;ENSP00000471775.1;ENSP00000470081.1;ENSP00000471511.1;ENSP00000340633.4;	7392
Homo_sapiens	ALX4	ENSG00000052850	Homeobox	ENSP00000498217.1;	60529
Homo_sapiens		ENSG00000196826	zf-C2H2	ENSP00000404127.1;	NA
Homo_sapiens	CTCFL	ENSG00000124092	zf-C2H2	ENSP00000477488.1;ENSP00000476398.1;ENSP00000437999.1;ENSP00000403369.2;ENSP00000392034.3;ENSP00000243914.3;ENSP00000476718.1;ENSP00000415329.2;ENSP00000476577.1;ENSP00000477412.1;ENSP00000439998.1;ENSP00000399061.2;ENSP00000415579.2;ENSP00000476783.1;ENSP00000477165.1;ENSP00000413713.2;ENSP00000409344.2;ENSP00000360239.2;ENSP00000476458.1;	NA
Homo_sapiens	LBX2	ENSG00000179528	Homeobox	ENSP00000417116.2;ENSP00000366789.4;	85474
Homo_sapiens	ZIC5	ENSG00000139800	zf-C2H2	ENSP00000267294.4;	85416
Homo_sapiens	ZNF780A	ENSG00000197782	zf-C2H2	ENSP00000506741.1;ENSP00000469786.1;ENSP00000341507.5;ENSP00000387705.3;ENSP00000400997.1;ENSP00000472189.1;	284323
Homo_sapiens	HOXA7	ENSG00000122592	Homeobox	ENSP00000242159.3;	NA
Homo_sapiens	ZNF579	ENSG00000218891	zf-C2H2	ENSP00000320188.3;	163033
Homo_sapiens	SMARCC2	ENSG00000139613	MYB	ENSP00000302919.4;ENSP00000267064.4;ENSP00000377591.3;ENSP00000449396.1;	6601
Homo_sapiens	PBX3	ENSG00000167081	Homeobox	ENSP00000341990.5;ENSP00000387456.2;ENSP00000362586.4;ENSP00000362588.5;	5090
Homo_sapiens	OTP	ENSG00000171540	Homeobox	ENSP00000302814.3;	23440
Homo_sapiens	TBXT	ENSG00000164458	T-box	ENSP00000355836.3;ENSP00000296946.2;ENSP00000355841.3;ENSP00000453512.1;	6862
Homo_sapiens	ZNF671	ENSG00000083814	zf-C2H2	ENSP00000321848.5;	79891
Homo_sapiens	ZNF705G	ENSG00000215372	zf-C2H2	ENSP00000383020.4;	100131980
Homo_sapiens	YBX1	ENSG00000065978	CSD	ENSP00000389639.1;ENSP00000405937.1;ENSP00000361626.3;	4904
Homo_sapiens	ZNF512	ENSG00000243943	zf-C2H2	ENSP00000451572.2;ENSP00000369040.1;ENSP00000347648.3;ENSP00000407038.2;ENSP00000395660.2;	84450
Homo_sapiens	CBFB	ENSG00000067955	CBF	ENSP00000462932.1;ENSP00000498463.1;ENSP00000462273.1;ENSP00000456637.2;ENSP00000415151.2;ENSP00000290858.6;ENSP00000462148.2;	865
Homo_sapiens	LCORL	ENSG00000178177	HTH	ENSP00000501939.1;ENSP00000371661.5;ENSP00000371659.1;	254251
Homo_sapiens	BATF2	ENSG00000168062	TF_bZIP	ENSP00000435640.1;ENSP00000301887.4;	116071
Homo_sapiens		ENSG00000284484	Homeobox	ENSP00000491197.1;	112268164
Homo_sapiens	ZNF528	ENSG00000167555	zf-C2H2	ENSP00000353652.3;	84436
Homo_sapiens	SMARCE1	ENSG00000073584	HMG	ENSP00000392958.2;ENSP00000462475.2;ENSP00000496311.1;ENSP00000496094.1;ENSP00000445370.1;ENSP00000411607.2;ENSP00000466608.2;ENSP00000462857.2;ENSP00000496546.1;ENSP00000494214.1;ENSP00000496445.1;ENSP00000496661.1;ENSP00000494537.1;ENSP00000464511.1;ENSP00000495021.1;ENSP00000496097.1;ENSP00000463216.2;ENSP00000463282.2;ENSP00000494771.1;ENSP00000493974.1;ENSP00000323967.6;ENSP00000495857.1;ENSP00000493649.1;ENSP00000367039.4;ENSP00000464061.2;	6605
Homo_sapiens	ZNF778	ENSG00000170100	zf-C2H2	ENSP00000305203.6;ENSP00000481538.1;ENSP00000405289.3;	197320
Homo_sapiens	ZFP30	ENSG00000120784	zf-C2H2	ENSP00000508019.1;ENSP00000422930.2;ENSP00000343581.1;	22835
Homo_sapiens	VDR	ENSG00000111424	THR-like	ENSP00000450105.1;ENSP00000449561.1;ENSP00000449573.2;ENSP00000449074.1;ENSP00000378734.2;ENSP00000229022.5;ENSP00000448659.1;ENSP00000447173.1;	7421
Homo_sapiens	ZNF492	ENSG00000229676	zf-C2H2	ENSP00000413660.2;	57615
Homo_sapiens	GRHL3	ENSG00000158055	CP2	ENSP00000508789.1;ENSP00000435130.2;ENSP00000509040.1;ENSP00000354943.5;ENSP00000288955.5;ENSP00000510783.1;ENSP00000509790.1;ENSP00000348333.2;ENSP00000431290.2;ENSP00000236255.4;	57822
Homo_sapiens	ZNF618	ENSG00000157657	zf-C2H2	ENSP00000363239.4;ENSP00000483198.1;ENSP00000363241.5;ENSP00000288466.7;ENSP00000395400.1;	114991
Homo_sapiens	ZNF720	ENSG00000197302	zf-C2H2	ENSP00000437310.2;	124411
Homo_sapiens	BHLHA9	ENSG00000205899	bHLH	ENSP00000375248.1;	727857
Homo_sapiens	TGIF2LY	ENSG00000176679	Homeobox	ENSP00000318502.4;ENSP00000453750.1;	90655
Homo_sapiens	ZNF507	ENSG00000168813	zf-C2H2	ENSP00000441549.1;ENSP00000348162.4;ENSP00000312277.2;	22847
Homo_sapiens	SOHLH2	ENSG00000120669	bHLH	ENSP00000369210.3;	54937
Homo_sapiens	TBX5	ENSG00000089225	T-box	ENSP00000433292.1;ENSP00000309913.4;ENSP00000384152.3;ENSP00000337723.5;	6910
Homo_sapiens	PPARD	ENSG00000112033	THR-like	ENSP00000310928.4;ENSP00000353916.3;ENSP00000414372.2;ENSP00000413314.2;ENSP00000337063.2;	5467
Homo_sapiens	IRX2	ENSG00000170561	Homeobox	ENSP00000372056.6;ENSP00000307006.5;	153572
Homo_sapiens	CDIP1	ENSG00000089486	zf-LITAF-like	ENSP00000454994.1;ENSP00000466186.1;ENSP00000382508.2;ENSP00000455050.1;ENSP00000455462.1;ENSP00000457877.1;	29965
Homo_sapiens	ZKSCAN8	ENSG00000198315	zf-C2H2	ENSP00000332750.5;ENSP00000402948.2;	7745
Homo_sapiens	ZNF592	ENSG00000166716	zf-C2H2	ENSP00000452877.2;ENSP00000299927.3;	9640
Homo_sapiens	ZNF114	ENSG00000178150	zf-C2H2	ENSP00000318898.1;ENSP00000471727.1;ENSP00000469998.1;	163071
Homo_sapiens	TFAP2C	ENSG00000087510	AP-2	ENSP00000201031.2;	7022
Homo_sapiens	PRDM15	ENSG00000141956	zf-C2H2	ENSP00000408592.2;ENSP00000501856.1;ENSP00000381556.2;ENSP00000431410.1;ENSP00000269844.4;ENSP00000396943.2;ENSP00000387958.1;	63977
Homo_sapiens	ZNF438	ENSG00000183621	zf-C2H2	ENSP00000364460.1;	220929
Homo_sapiens	ZNF580	ENSG00000213015	zf-C2H2	ENSP00000446126.1;ENSP00000443957.1;ENSP00000320050.4;	51157
Homo_sapiens	ARNTL2	ENSG00000029153	bHLH	ENSP00000445836.1;ENSP00000438545.1;ENSP00000266503.5;ENSP00000261178.5;ENSP00000400185.2;ENSP00000379238.2;ENSP00000312247.5;ENSP00000442438.1;	56938
Homo_sapiens	ZNF286A-TBC1D26	ENSG00000255104	zf-C2H2	ENSP00000458062.1;ENSP00000408168.2;ENSP00000508754.1;ENSP00000510294.1;	NA
Homo_sapiens	ZNF692	ENSG00000171163	zf-C2H2	ENSP00000355427.3;ENSP00000391200.1;ENSP00000305483.5;ENSP00000433522.1;ENSP00000431582.1;	55657
Homo_sapiens	HOXB7	ENSG00000260027	Homeobox	ENSP00000239165.7;	3217
Homo_sapiens	ZNF253	ENSG00000256771	zf-C2H2	ENSP00000347868.4;ENSP00000468720.1;ENSP00000467235.1;	56242
Homo_sapiens	NRF1	ENSG00000106459	Nrf1	ENSP00000376922.2;ENSP00000342351.5;ENSP00000376924.1;ENSP00000394877.1;ENSP00000223190.4;ENSP00000309826.2;	4899
Homo_sapiens	USF3	ENSG00000176542	bHLH	ENSP00000320794.4;ENSP00000420752.1;ENSP00000420721.1;	205717
Homo_sapiens	HOXC10	ENSG00000180818	Homeobox	ENSP00000307321.4;	NA
Homo_sapiens	NPAS1	ENSG00000130751	bHLH	ENSP00000405290.1;ENSP00000469142.1;	4861
Homo_sapiens	CIC	ENSG00000079432	HMG	ENSP00000458663.2;ENSP00000505728.1;ENSP00000459719.1;ENSP00000160740.3;	23152
Homo_sapiens	ZNF541	ENSG00000118156	zf-C2H2	ENSP00000375770.3;	84215
Homo_sapiens	NR2F2	ENSG00000185551	RXR-like	ENSP00000401674.2;ENSP00000457112.1;ENSP00000389853.2;ENSP00000377726.2;ENSP00000377721.3;	7026
Homo_sapiens	ZNF473	ENSG00000142528	zf-C2H2	ENSP00000375697.1;ENSP00000388961.2;ENSP00000270617.3;ENSP00000472808.1;	25888
Homo_sapiens	ZNF276	ENSG00000158805	zf-C2H2	ENSP00000289816.5;ENSP00000457210.1;ENSP00000415836.2;	92822
Homo_sapiens	TCF12	ENSG00000140262	bHLH	ENSP00000267811.5;ENSP00000331057.6;ENSP00000453264.1;ENSP00000453737.1;ENSP00000453876.1;ENSP00000440017.1;ENSP00000444696.1;ENSP00000342459.3;ENSP00000454102.1;ENSP00000388940.2;	6938
Homo_sapiens	ZNF519	ENSG00000175322	zf-C2H2	ENSP00000464872.2;	162655
Homo_sapiens	ZNF211	ENSG00000121417	zf-C2H2	ENSP00000384436.2;ENSP00000375584.3;ENSP00000339562.3;ENSP00000299871.5;ENSP00000442601.2;ENSP00000240731.4;ENSP00000254182.7;	10520
Homo_sapiens	RBAK	ENSG00000146587	zf-C2H2	ENSP00000380120.1;ENSP00000275423.4;	57786
Homo_sapiens	ZKSCAN4	ENSG00000187626	zf-C2H2	ENSP00000366509.2;	387032
Homo_sapiens	ZNF667	ENSG00000198046	zf-C2H2	ENSP00000439402.1;ENSP00000292069.5;	63934
Homo_sapiens	INSM1	ENSG00000173404	zf-C2H2	ENSP00000312631.1;	3642
Homo_sapiens	ZNF420	ENSG00000197050	zf-C2H2	ENSP00000338770.2;ENSP00000468736.1;ENSP00000306102.7;ENSP00000467772.1;ENSP00000468387.1;	147923
Homo_sapiens	SP140L	ENSG00000185404	SAND	ENSP00000379811.5;ENSP00000395195.1;ENSP00000243810.7;ENSP00000397911.2;	93349
Homo_sapiens	ZBTB39	ENSG00000166860	ZBTB	ENSP00000300101.2;ENSP00000300101.2;	NA
Homo_sapiens	RHOXF1	ENSG00000101883	Homeobox	ENSP00000217999.1;	158800
Homo_sapiens	ZNF722P	ENSG00000241149	zf-C2H2	ENSP00000492202.1;	NA
Homo_sapiens	ZNF460	ENSG00000197714	zf-C2H2	ENSP00000353491.2;ENSP00000446167.1;	NA
Homo_sapiens	TULP3	ENSG00000078246	Tub	ENSP00000440364.1;ENSP00000441319.1;ENSP00000410051.2;ENSP00000380321.2;ENSP00000442631.1;	7289
Homo_sapiens	NEUROG1	ENSG00000181965	bHLH	ENSP00000317580.4;	NA
Homo_sapiens	ZNF625	ENSG00000257591	zf-C2H2	ENSP00000394380.2;	90589
Homo_sapiens	FOXN4	ENSG00000139445	Fork_head	ENSP00000347354.1;ENSP00000299162.5;ENSP00000474754.1;	121643
Homo_sapiens	ZHX2	ENSG00000178764	Homeobox	ENSP00000314709.4;	22882
Homo_sapiens	ZNF385A	ENSG00000161642	zf-C2H2	ENSP00000377849.2;ENSP00000338927.5;ENSP00000446913.1;ENSP00000449161.1;	25946
Homo_sapiens	SOX30	ENSG00000039600	HMG	ENSP00000427984.1;ENSP00000309343.5;ENSP00000265007.6;	11063
Homo_sapiens	AHRR	ENSG00000063438	bHLH	ENSP00000428893.1;ENSP00000323816.6;ENSP00000429944.1;ENSP00000507476.1;ENSP00000430842.1;ENSP00000498278.1;	57491
Homo_sapiens	FOXK2	ENSG00000141568	Fork_head	ENSP00000432663.2;ENSP00000433167.1;ENSP00000436108.2;ENSP00000335677.5;	3607
Homo_sapiens	ZNF655	ENSG00000197343	zf-C2H2	ENSP00000377718.2;ENSP00000252713.4;ENSP00000393876.1;ENSP00000419135.1;	79027
Homo_sapiens	ZNF148	ENSG00000163848	zf-C2H2	ENSP00000420335.1;ENSP00000353863.4;ENSP00000420448.1;ENSP00000419322.1;ENSP00000420102.1;	7707
Homo_sapiens	ZNF81	ENSG00000197779	zf-C2H2	ENSP00000341151.7;ENSP00000366153.1;	347344
Homo_sapiens	THAP7	ENSG00000184436	THAP	ENSP00000382084.2;ENSP00000215742.4;	80764
Homo_sapiens	ZNF490	ENSG00000188033	zf-C2H2	ENSP00000311521.6;	NA
Homo_sapiens	ARGFX	ENSG00000186103	Homeobox	ENSP00000335578.3;ENSP00000498601.1;	503582
Homo_sapiens	ZNF337	ENSG00000130684	zf-C2H2	ENSP00000252979.5;ENSP00000365619.1;	26152
Homo_sapiens	FOXM1	ENSG00000111206	Fork_head	ENSP00000354492.3;ENSP00000442309.1;ENSP00000342307.2;ENSP00000486536.1;ENSP00000352901.4;	2305
Homo_sapiens	ZNF275	ENSG00000063587	zf-C2H2	ENSP00000359269.2;ENSP00000496975.2;ENSP00000359271.2;	10838
Homo_sapiens	HIVEP3	ENSG00000127124	zf-C2H2	ENSP00000494598.1;ENSP00000361665.1;ENSP00000361664.1;	59269
Homo_sapiens	NFXL1	ENSG00000170448	zf-NF-X1	ENSP00000422037.1;ENSP00000370949.3;ENSP00000333113.4;ENSP00000425812.1;	152518
Homo_sapiens	PRDM13	ENSG00000112238	zf-C2H2	ENSP00000358217.5;	59336
Homo_sapiens	ZNF587	ENSG00000198466	zf-C2H2	ENSP00000393865.1;ENSP00000345479.4;	84914
Homo_sapiens	ZNF285	ENSG00000267508	zf-C2H2	ENSP00000464788.1;ENSP00000483662.1;ENSP00000439431.2;	26974
Homo_sapiens	DEAF1	ENSG00000177030	SAND	ENSP00000509089.1;ENSP00000371846.3;ENSP00000507198.1;ENSP00000510621.1;ENSP00000508859.1;ENSP00000431563.1;ENSP00000508801.1;ENSP00000510598.1;ENSP00000508459.1;	10522
Homo_sapiens	ATOH1	ENSG00000172238	bHLH	ENSP00000302216.4;	474
Homo_sapiens	ZNF678	ENSG00000181450	zf-C2H2	ENSP00000440403.2;ENSP00000344828.4;ENSP00000394651.1;	339500
Homo_sapiens	GATA5	ENSG00000130700	zf-GATA	ENSP00000252997.2;	140628
Homo_sapiens	GCFC2	ENSG00000005436	GCFC	ENSP00000386552.3;ENSP00000318690.3;	6936
Homo_sapiens	ISL2	ENSG00000159556	Homeobox	ENSP00000290759.4;	NA
Homo_sapiens	ZNF649	ENSG00000198093	zf-C2H2	ENSP00000468983.1;ENSP00000347043.2;	NA
Homo_sapiens	ZNF468	ENSG00000204604	zf-C2H2	ENSP00000470381.1;	90333
Homo_sapiens	POU5F1	ENSG00000204531	Pou	ENSP00000389359.2;ENSP00000475880.2;ENSP00000425083.1;ENSP00000475512.1;ENSP00000425479.1;ENSP00000259915.7;	5460
Homo_sapiens	NHLH2	ENSG00000177551	bHLH	ENSP00000358519.1;ENSP00000322087.3;ENSP00000405062.1;	4808
Homo_sapiens	ISX	ENSG00000175329	Homeobox	ENSP00000386037.1;ENSP00000311492.6;	91464
Homo_sapiens	NANOG	ENSG00000111704	Homeobox	ENSP00000229307.4;ENSP00000435288.1;ENSP00000444434.1;	79923
Homo_sapiens		ENSG00000267179	zf-C2H2	ENSP00000467286.1;	NA
Homo_sapiens	GFI1	ENSG00000162676	zf-C2H2	ENSP00000359357.1;ENSP00000399719.1;ENSP00000294702.5;	2672
Homo_sapiens	ARID3B	ENSG00000179361	ARID	ENSP00000477878.1;ENSP00000455668.1;ENSP00000343126.5;	10620
Homo_sapiens	ZBTB11	ENSG00000066422	ZBTB	ENSP00000326200.4;ENSP00000326200.4;ENSP00000509924.1;ENSP00000510736.1;ENSP00000510054.1;ENSP00000510062.1;	27107
Homo_sapiens	ZXDC	ENSG00000070476	zf-C2H2	ENSP00000374359.3;ENSP00000337694.5;ENSP00000426532.1;	79364
Homo_sapiens	THAP12	ENSG00000137492	THAP	ENSP00000508138.1;ENSP00000433966.1;ENSP00000508066.1;ENSP00000508120.1;ENSP00000508042.1;ENSP00000260045.3;ENSP00000508004.1;	NA
Homo_sapiens	GSX1	ENSG00000169840	Homeobox	ENSP00000304331.2;	219409
Homo_sapiens	IRF3	ENSG00000126456	IRF	ENSP00000471896.1;ENSP00000470140.1;ENSP00000310127.6;ENSP00000473128.1;ENSP00000471358.1;ENSP00000400378.2;ENSP00000472223.1;ENSP00000469113.1;ENSP00000473176.1;ENSP00000470436.1;ENSP00000470905.1;ENSP00000470431.1;ENSP00000366344.3;	3661
Homo_sapiens	ZNF669	ENSG00000188295	zf-C2H2	ENSP00000342818.6;ENSP00000404370.2;	79862
Homo_sapiens	ZNF572	ENSG00000180938	zf-C2H2	ENSP00000319305.5;	NA
Homo_sapiens	TEF	ENSG00000167074	TF_bZIP	ENSP00000385256.3;ENSP00000266304.4;	7008
Homo_sapiens	TLX2	ENSG00000115297	Homeobox	ENSP00000233638.6;	NA
Homo_sapiens	ZNF250	ENSG00000196150	zf-C2H2	ENSP00000393442.2;ENSP00000292579.7;	58500
Homo_sapiens	TFDP3	ENSG00000183434	E2F	ENSP00000385461.1;	51270
Homo_sapiens	FOXC1	ENSG00000054598	Fork_head	ENSP00000493906.1;	2296
Homo_sapiens	RARG	ENSG00000172819	THR-like	ENSP00000343698.5;ENSP00000388510.2;ENSP00000377947.2;ENSP00000444335.1;	5916
Homo_sapiens	NFYB	ENSG00000120837	NF-YB	ENSP00000447486.1;ENSP00000240055.3;ENSP00000448250.2;	4801
Homo_sapiens	ZSCAN16	ENSG00000196812	zf-C2H2	ENSP00000510203.1;ENSP00000366527.3;	80345
Homo_sapiens	ZNF264	ENSG00000083844	zf-C2H2	ENSP00000440376.1;ENSP00000263095.5;	9422
Homo_sapiens	TULP1	ENSG00000112041	Tub	ENSP00000229771.6;ENSP00000319414.4;ENSP00000477534.1;	7287
Homo_sapiens	SREBF2	ENSG00000198911	bHLH	ENSP00000354476.4;ENSP00000484441.1;ENSP00000395728.1;	6721
Homo_sapiens	ZNF189	ENSG00000136870	zf-C2H2	ENSP00000259395.4;ENSP00000363995.3;ENSP00000342019.2;	7743
Homo_sapiens	IRF9	ENSG00000213928	IRF	ENSP00000454095.1;ENSP00000313529.4;ENSP00000454078.1;ENSP00000453540.1;ENSP00000380073.3;ENSP00000453974.1;	10379
Homo_sapiens	EGR1	ENSG00000120738	zf-C2H2	ENSP00000239938.4;	1958
Homo_sapiens	ZNF607	ENSG00000198182	zf-C2H2	ENSP00000347338.2;ENSP00000438015.1;ENSP00000466785.1;	84775
Homo_sapiens	ZFP91-CNTF	ENSG00000255073	zf-C2H2	ENSP00000455911.1;ENSP00000457288.1;	NA
Homo_sapiens	ZNF140	ENSG00000196387	zf-C2H2	ENSP00000445411.1;ENSP00000347755.2;	7699
Homo_sapiens	DLX3	ENSG00000064195	Homeobox	ENSP00000389870.2;ENSP00000449976.1;	NA
Homo_sapiens	ZNF589	ENSG00000164048	zf-C2H2	ENSP00000346729.3;ENSP00000404592.1;	51385
Homo_sapiens	ZNF556	ENSG00000172000	zf-C2H2	ENSP00000302603.2;ENSP00000467366.1;	80032
Homo_sapiens	SNAI2	ENSG00000019549	zf-C2H2	ENSP00000020945.1;	6591
Homo_sapiens	ZNF799	ENSG00000196466	zf-C2H2	ENSP00000415278.1;ENSP00000411084.2;	90576
Homo_sapiens	ZNF394	ENSG00000160908	zf-C2H2	ENSP00000499131.1;ENSP00000337363.6;	84124
Homo_sapiens	ZNF136	ENSG00000196646	zf-C2H2	ENSP00000344162.4;ENSP00000498578.1;	7695
Homo_sapiens	FOXD1	ENSG00000251493	Fork_head	ENSP00000481581.1;	2297
Homo_sapiens	ZBTB3	ENSG00000185670	ZBTB	ENSP00000378286.4;ENSP00000378286.4;ENSP00000501025.1;ENSP00000501025.1;	79842
Homo_sapiens	ZNF532	ENSG00000074657	zf-C2H2	ENSP00000338217.4;ENSP00000466007.1;ENSP00000468238.1;ENSP00000464894.1;ENSP00000468532.1;ENSP00000465709.1;	55205
Homo_sapiens	KLF12	ENSG00000118922	zf-C2H2	ENSP00000366897.2;	11278
Homo_sapiens	PIAS1	ENSG00000033800	zf-MIZ	ENSP00000438574.1;ENSP00000249636.6;	8554
Homo_sapiens	ZNF69	ENSG00000198429	zf-C2H2	ENSP00000402985.2;	7620
Homo_sapiens	ZNF385B	ENSG00000144331	zf-C2H2	ENSP00000386845.2;	151126
Homo_sapiens	ZNF33A	ENSG00000189180	zf-C2H2	ENSP00000387713.2;ENSP00000363747.4;ENSP00000304268.10;ENSP00000402467.3;ENSP00000485869.1;	7581
Homo_sapiens	ZNF683	ENSG00000176083	zf-C2H2	ENSP00000384782.1;ENSP00000388792.1;ENSP00000344095.3;	257101
Homo_sapiens	PTF1A	ENSG00000168267	bHLH	ENSP00000365687.3;	256297
Homo_sapiens	ZNF597	ENSG00000167981	zf-C2H2	ENSP00000301744.4;	NA
Homo_sapiens	FOXD2	ENSG00000186564	Fork_head	ENSP00000335493.6;	2306
Homo_sapiens	POU4F2	ENSG00000151615	Pou	ENSP00000281321.3;	5458
Homo_sapiens	RBPJ	ENSG00000168214	CSL	ENSP00000505636.1;ENSP00000347659.4;ENSP00000354528.6;ENSP00000421804.2;ENSP00000505922.1;ENSP00000505255.1;ENSP00000424804.2;ENSP00000426872.2;ENSP00000423907.1;ENSP00000506628.1;ENSP00000305815.6;ENSP00000340124.4;ENSP00000505479.1;ENSP00000505493.1;ENSP00000423703.1;ENSP00000423644.2;ENSP00000345206.1;ENSP00000504964.1;ENSP00000506443.1;ENSP00000339699.5;	3516
Homo_sapiens	SREBF1	ENSG00000072310	bHLH	ENSP00000261646.5;ENSP00000379106.2;ENSP00000348069.4;ENSP00000411516.3;	6720
Homo_sapiens	EOMES	ENSG00000163508	T-box	ENSP00000295743.4;ENSP00000487112.1;ENSP00000388620.1;	8320
Homo_sapiens	FLI1	ENSG00000151702	ETS	ENSP00000432950.1;ENSP00000281428.8;ENSP00000433488.2;ENSP00000339627.7;	2313
Homo_sapiens	PRDM14	ENSG00000147596	zf-C2H2	ENSP00000276594.2;	63978
Homo_sapiens	POU3F4	ENSG00000196767	Pou	ENSP00000495996.1;	5456
Homo_sapiens	POU5F2	ENSG00000248483	Pou	ENSP00000489796.1;	134187
Homo_sapiens	ZNF233	ENSG00000159915	zf-C2H2	ENSP00000375820.1;ENSP00000507588.1;	353355
Homo_sapiens	ZNF121	ENSG00000197961	zf-C2H2	ENSP00000468643.1;ENSP00000467838.1;ENSP00000326967.5;	7675
Homo_sapiens	ZNF544	ENSG00000198131	zf-C2H2	ENSP00000510489.1;ENSP00000269829.4;ENSP00000469635.1;ENSP00000469514.1;ENSP00000472721.1;ENSP00000471684.1;	27300
Homo_sapiens	POU1F1	ENSG00000064835	Pou	ENSP00000454072.1;ENSP00000263781.2;ENSP00000342931.3;	5449
Homo_sapiens	ZBTB8B	ENSG00000273274	ZBTB	ENSP00000476499.1;ENSP00000476499.1;	NA
Homo_sapiens	TCF4	ENSG00000196628	bHLH	ENSP00000457765.1;ENSP00000478549.1;ENSP00000440731.1;ENSP00000455984.2;ENSP00000490451.1;ENSP00000439656.1;ENSP00000441562.2;ENSP00000490883.1;ENSP00000486072.1;ENSP00000490625.2;ENSP00000439827.2;ENSP00000455179.1;ENSP00000445202.1;ENSP00000456125.1;ENSP00000381382.1;ENSP00000455418.2;ENSP00000409447.2;ENSP00000455135.1;ENSP00000494380.1;ENSP00000490006.1;ENSP00000455261.1;ENSP00000454366.1;ENSP00000457263.1;ENSP00000455346.1;ENSP00000454647.1;ENSP00000490832.1;ENSP00000455763.1;ENSP00000501758.1;ENSP00000457649.1;ENSP00000346440.3;ENSP00000486670.1;ENSP00000348374.4;	6925
Homo_sapiens	KLF9	ENSG00000119138	zf-C2H2	ENSP00000366330.2;	687
Homo_sapiens	ONECUT1	ENSG00000169856	CUT	ENSP00000302630.4;ENSP00000476168.1;	3175
Homo_sapiens	ZNF707	ENSG00000181135	zf-C2H2	ENSP00000495224.1;ENSP00000436250.1;ENSP00000351482.4;ENSP00000436212.1;ENSP00000413215.2;	286075
Homo_sapiens	FOXI1	ENSG00000168269	Fork_head	ENSP00000304286.5;ENSP00000415483.2;	2299
